x,y,A,B,AxB
117.9092835612,118.034119837957,1.00026954193657,1.00162618164757,1.00189616190829
57.5604897774656,2.26465221803244,0.00166286278365267,0.00368154930545363,6.12191132622118E-06
57.1752408845721,36.7107369054234,1.00272318292497,0.000620724215606146,0.000622414561191198
98.8959657228156,29.9392610414441,1.00074475664222,1.00225413400703,1.00300056943052
21.0971840943932,148.349244279179,0.00202824497909451,2.83545493658333E-06,5.75099723857388E-09
129.743133976515,83.0735834387197,1.00427450233699,1.00104882136855,1.00532780689493
50.5785878446841,190.355047336117,1.00178196804639,0.00225951392954557,0.00226354031116839
171.114654391928,132.00596327219,0.00266814259079117,1.00457482096248,0.00268034886544639
27.6732910217898,43.487400828733,0.00384388823949988,1.00260585207752,0.00385390484365455
152.952983255048,197.965114151538,0.0048994124122675,1.00449837181904,0.00492145179099272
171.720091759856,202.006618896269,0.00359976520684543,0.00218319292297994,7.85898192397437E-06
142.492630808195,72.3371751009456,0.00229847903301681,1.00003690526903,0.00229856385900389
95.8165788619244,96.8557640400854,1.00308182984124,1.00038300808855,1.00346601829554
131.31621358875,192.155171915664,0.00450852578707626,1.00450416896235,0.00452883294899238
218.766567978497,176.427741934776,1.00221604627062,1.00063189571057,1.00284934229132
205.011068161286,132.45124314643,6.42431706016394E-05,1.00137013505412,6.43311924216687E-05
2.62357425341698,30.2769624233309,1.004928850048,1.00070950741699,1.00564185452066
185.420486158986,201.275904615494,1.00413088241457,0.000167496766550776,0.000168188675998219
186.600890652469,61.7043886908656,0.00379980905175971,1.0020947665847,0.00380776876478958
2.54590268638195,56.6294298665519,1.00236219193856,0.00411424513287002,0.00412396376955614
142.132996091869,179.685192985526,1.00418781765316,1.00323595478539,1.00743732402712
109.349290371276,148.763433569394,0.00423337344807529,1.00143584874968,0.00423945193204763
153.058122312917,168.960850952161,0.000223225958904707,1.00033260149137,0.000223300204191551
75.5769516278528,75.0657420845546,0.00326490199016011,1.00223107330636,0.00327218622583823
146.543627833584,144.73606257687,0.00436759728335425,1.00204554028697,0.00437653137955463
136.645762362033,194.190473184277,1.00063536544233,1.00102914532644,1.00166516465215
78.5191206926578,183.005307650263,0.00220540922482529,0.00183329986995765,4.04317644507562E-06
202.716102137085,205.579594653263,0.00189309416261039,0.0045370298417201,8.58902470894946E-06
151.601962006566,176.325359748501,1.00176421255079,0.00456688344526918,0.00457494039836131
111.973886391498,18.5333224052768,1.00103548764032,1.0014183245569,1.00245528085477
172.59684714681,103.734062901573,0.00377607200158211,1.00121822094046,0.00378067209156711
148.791684830931,104.479301224105,0.000644230864969896,0.00378502724480308,2.43843137585411E-06
114.606530290551,119.395415948434,1.00337290840275,1.00454794037028,1.00793618855932
193.549078187943,181.41657543242,0.00200520372444466,0.00156200535422493,3.13213895389432E-06
53.8355048905889,181.33116639991,1.00483246435041,0.00152820127332937,0.00153558625150299
34.8799215751753,29.7175863151494,1.00403059508793,1.00426965736547,1.00831746171341
187.875001302152,176.859504098912,0.0027016952159435,1.0044029915057,0.00271359075703029
153.094375373701,9.0997175017491,0.00444190728214924,1.00395372246427,0.00445946935075486
3.75852318353762,46.6007671698789,1.00145275020725,1.00242285394789,1.00387912395672
203.527744633035,114.9613822929,1.00240586687527,0.00292723452089135,0.00293427705746132
27.0333790134917,106.486235206157,1.00251398397108,1.00412602574986,1.00665038248354
151.921064206842,161.462483796186,1.00286712576069,1.00190443467497,1.00477702068938
102.145202699769,179.681824348771,0.00455804770045438,0.00475430398328324,2.16703443382653E-05
77.1124238203152,8.35419969070695,0.00492309006747078,1.00305034209982,0.00493810717636481
117.711037785321,188.115873923824,0.000627360393697157,0.00417924442924259,2.62189243048628E-06
65.7571315174934,145.139681240115,1.00014040578925,0.00177459128356914,0.0017748404464589
95.483883431162,52.3664015715784,1.00110344951297,0.0044728851345413,0.0044778207374646
65.5204416198681,210.074422491049,1.00339987119257,0.00298216365414832,0.0029923026264476
46.3015849728887,138.592871492113,0.00306618220801428,1.00106860153229,0.00306945873502004
61.9530667953988,66.6116986278683,5.35427288992718E-05,0.00135675560145961,7.26443973515205E-08
37.4703100853449,14.0331635138768,0.00101813554534027,0.00290092780594605,2.95353771369963E-06
77.1829031891824,201.040386529785,1.00041911240762,1.00432217891751,1.00474310280394
8.91454397048455,52.0373183021632,1.0037979301115,1.00239257114995,1.00619958807947
39.9365692816953,1.91346572917332,1.0006878140263,0.0014414216135431,0.00144241304354671
113.83750931273,142.255641730443,1.00453821883581,1.00252509976207,1.00707477805318
74.9929100193302,149.625674508122,1.00396113598284,1.00421768470714,1.00819552751263
76.5886119830355,60.1349551282851,0.00240152984754321,0.00206074700811139,4.94894544821487E-06
136.35978393055,194.076099574843,0.00390188698838379,0.00429908959867122,1.67745617669513E-05
20.5569844338416,68.0046350327454,1.00062407147448,0.00178466593064313,0.00178577968974192
96.6014080230842,125.615014565527,0.00389177132358168,0.00432277906401834,1.68232675995258E-05
39.5101534858309,178.771902698573,0.00492046441711021,0.00289319091178924,1.42358429333656E-05
54.8367847130936,7.35083734458066,0.00211086734705621,0.00467490691923977,9.86810836635038E-06
87.1523750503511,138.418957689598,0.00294117551681968,1.00307504150526,0.00295021975360816
10.5242636895477,171.947016480521,1.00007488169696,1.00339365586498,1.00346879168465
118.447194827884,68.1942839332616,0.00258942903569751,1.00116363466593,0.00259244218508841
60.247425200238,206.203836754981,0.000599173490079017,1.00263328004786,0.00060075128167565
105.088621785321,82.673867601894,1.0015944858632,1.00351803591245,1.00511813123418
61.2061876181953,133.638841814034,0.00445893990985879,0.00136220779322812,6.07400269474554E-06
218.483688960947,129.040404716578,0.00117094138291742,1.00102535796203,0.00117214201698747
69.8338216032036,109.000160157509,1.00475201403401,1.00089308801259,1.00564934601336
5.20802166015106,146.218333853216,0.00236092240854399,1.00374059371209,0.00236975366006011
212.012834562126,117.283872499849,1.00389540159712,1.00362540307202,1.00753492707005
15.7809522656255,39.7930485410878,0.00297700275111358,1.00453894015027,0.00299051518842808
11.3303557143943,84.1778681021235,1.00062845464512,1.00297927887522,1.00360960586199
143.302699696102,40.2857035534492,1.00218557939403,1.00265356615334,1.00484494512687
105.536163955165,80.2796323879323,1.00077584663715,1.00148038322204,1.00225737840954
164.059003864917,93.3695791333009,0.00339116177504673,1.00016593380308,0.00339172448341694
36.0471335577139,40.161276813314,0.00218647789740002,0.00455204593938588,9.95294783441674E-06
2.93875931040783,137.874348197664,1.00377648396186,0.00329218282349465,0.00330461569912708
113.453271861999,11.2803454132248,1.00145253338089,1.00315206453242,1.00460917639226
210.50871813512,172.890213130717,0.00447680467669732,1.00347042781501,0.0044923411041697
49.6934522631785,16.5785564173304,0.000737937345641745,0.00387742138240272,2.86129404286481E-06
129.746914123796,183.780227962693,0.00203907675014691,1.00112688527735,0.00204137455571604
8.04158020893303,62.245731475095,1.00391842384047,0.000583731548407813,0.000586018856023525
204.92941038745,123.758836791493,0.0028092372615365,0.00280995930883143,7.89384239377058E-06
104.107762224261,206.704131347419,1.00419081841491,0.00449298702678886,0.00451181631955866
22.6155898354004,54.0584460708681,1.00219923592958,1.00211088950411,1.00431476777773
30.3390236122708,77.652971061757,0.00262112575207789,1.00211114565798,0.00262665933032841
198.538763404756,88.9270692044883,0.00279915167748365,0.00393684602194121,1.10198291463116E-05
148.159118480181,145.649873415237,0.000448391759941288,1.00368478468086,0.000450043987029343
